"fecha_deposito","numero_expediente","importe_aprobado","nombre_hospital","codigo_refes","id_provincia","provincia"
"2018-03-15","51551/2016",81329,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-15","51558/2016",53911.02,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-15","51614/2016",2054,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-15","51816/2016",3773,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-15","52799/2016",274,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-15","53015/2016",61918.43,"HOSPITAL CORDOBA",1.01401e+13,14,"CORDOBA"
"2018-03-15","53016/2016",16841.57,"HOSPITAL CORDOBA",1.01401e+13,14,"CORDOBA"
"2018-03-15","53952/2016",57346.53,"HOSPITAL MATERNO NEONATAL",1.21401e+13,14,"CORDOBA"
"2018-03-15","53997/2016",6770,"HOSPITAL SANTA ROSA DE RIO PRIMERO",1.01411e+13,14,"CORDOBA"
"2018-03-15","54207/2016",13537,"HOSPITAL SAN ROQUE",1.01401e+13,14,"CORDOBA"
"2018-03-15","5493/2017",82006.66,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","55698/2016",2957,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-15","55732/2016",49827.85,"HOSPITAL MATERNO NEONATAL",1.21401e+13,14,"CORDOBA"
"2018-03-15","5625/2017",162,"HOSPITAL MUNICIPAL L.M.BELLODI.",1.01413e+13,14,"CORDOBA"
"2018-03-15","5649/2017",8228,"HOSPITAL PROVINCIAL RIO TERCERO",1.01416e+13,14,"CORDOBA"
"2018-03-15","57156/2016",7605,"HOSPITAL SAN ROQUE",1.01401e+13,14,"CORDOBA"
"2018-03-15","57368/2016",11149,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-15","57374/2016",5042,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-15","57703/2016",30016.72,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","57704/2016",26883.19,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","59647/2016",1152,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","6381/2017",4890,"HOSPITAL LOUIS PASTEUR",1.01404e+13,14,"CORDOBA"
"2018-03-15","6394/2017",498,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-15","6422/2017",17746,"HOSPITAL MATERNO NEONATAL",1.21401e+13,14,"CORDOBA"
"2018-03-15","64547/2016",482,"HOSPITAL DR. ARTURO ILLIA",1.01415e+13,14,"CORDOBA"
"2018-03-15","6540/2017",5827.14,"HOSPITAL MATERNO INFANTIL DR. ARTURO U. ILLIA",5.01402e+13,14,"CORDOBA"
"2018-03-15","6551/2017",18177.52,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-15","65703/2016",2212,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-15","6810/2017",80489.34,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","7105/2017",22834.52,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","7347/2017",78553.53,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","8450/2017",34963.37,"HOSPITAL CORDOBA",1.01401e+13,14,"CORDOBA"
"2018-03-15","8468/2017",2332,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-15","8550/2017",22275.65,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-15","8551/2017",4538,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-15","8552/2017",45558.5,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-15","8557/2017",42926.8,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-15","8565/2017",18622,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-15","8579/2017",34822.58,"HOSPITAL PROVINCIAL PROFESOR JOSE M. URRUTIA",1.01402e+13,14,"CORDOBA"
"2018-03-15","8972/2017",7000,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-15","8975/2017",8014,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-15","8979/2017",3480,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-15","9175/2017",36533,"HOSPITAL DR. ARTURO ILLIA",1.01415e+13,14,"CORDOBA"
"2018-03-15","9176/2017",2348,"HOSPITAL DR. ARTURO ILLIA",1.01415e+13,14,"CORDOBA"
"2018-03-15","9183/2017",47934,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","9191/2017",11270,"HOSPITAL LOUIS PASTEUR",1.01404e+13,14,"CORDOBA"
"2018-03-15","9206/2017",8998,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-15","9369/2017",80077.32,"HOSPITAL MATERNO PROVINCIAL FELIPE LUCINI",1.21401e+13,14,"CORDOBA"
"2018-03-15","9390/2017",21850.68,"HOSPITAL MATERNO PROVINCIAL FELIPE LUCINI",1.21401e+13,14,"CORDOBA"
"2018-03-15","9393/2017",8338,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","9529/2017",82580.89,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-15","9590/2017",2651,"HOSPITAL MUNICIPAL L.M.BELLODI.",1.01413e+13,14,"CORDOBA"
"2018-03-15","9591/2017",1756,"HOSPITAL MUNICIPAL L.M.BELLODI.",1.01413e+13,14,"CORDOBA"
"2018-03-19","10682/2016",80102.28,"HOSPITAL LOUIS PASTEUR",1.01404e+13,14,"CORDOBA"
"2018-03-19","10748/2017",30485,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-19","10828/2017",16111,"HOSPITAL ZONAL DE OLIVA",1.01416e+13,14,"CORDOBA"
"2018-03-19","11340/2017",466891.28,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","11489/2017",20544,"HOSPITAL COLONIA SANTA MARIA",1.31409e+13,14,"CORDOBA"
"2018-03-19","14262/2017",25837.66,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","14279/2017",208,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","14338/2017",2712,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","14346/2017",220,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","14710/2017",7650,"HOSPITAL SAN ANTONIO",1.01406e+13,14,"CORDOBA"
"2018-03-19","14713/2017",1896,"HOSPITAL SAN ANTONIO",1.01406e+13,14,"CORDOBA"
"2018-03-19","14714/2017",32639,"HOSPITAL SAN ANTONIO",1.01406e+13,14,"CORDOBA"
"2018-03-19","14749/2017",1527,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","14786/2017",31893.97,"HOSPITAL MATERNO PROVINCIAL FELIPE LUCINI",1.21401e+13,14,"CORDOBA"
"2018-03-19","14833/2016",3402,"HOSPITAL PROVINCIAL PROFESOR JOSE M. URRUTIA",1.01402e+13,14,"CORDOBA"
"2018-03-19","15219/2016",48794,"HOSPITAL DR. ARTURO ILLIA",1.01415e+13,14,"CORDOBA"
"2018-03-19","15575/2017",5237.68,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","15586/2017",2808,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","16183/2017",877,"DISPENSARIO TEODOSIA ZSUMIK BARRIO INDUSTRIAL",5.01402e+13,14,"CORDOBA"
"2018-03-19","16209/2017",418,"RED INTEGRAL DEL SERVICIO DE SALUD MUNICIPAL",,14,"CORDOBA"
"2018-03-19","16212/2017",542,"DISPENSARIO TEODOSIA ZSUMIK BARRIO INDUSTRIAL",5.01402e+13,14,"CORDOBA"
"2018-03-19","16230/2017",416,"HOSPITAL MUNICIPAL SANTA RITA",1.01411e+13,14,"CORDOBA"
"2018-03-19","16509/2017",8967,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","16513/2017",35302.48,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","17566/2017",10355,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-19","17618/2017",3320,"HOSPITAL DE SANTA ROSA DE CALAMUCHITA",1.01401e+13,14,"CORDOBA"
"2018-03-19","17635/2017",9187.2,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-19","17638/2017",18139.5,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","17844/2017",62507.39,"HOSPITAL SAN ROQUE",1.01401e+13,14,"CORDOBA"
"2018-03-19","17981/2017",10720,"HOSPITAL REGIONAL VILLA DOLORES",1.01413e+13,14,"CORDOBA"
"2018-03-19","18047/2017",20514.28,"HOSPITAL RAMON J. CARCANO",1.01408e+13,14,"CORDOBA"
"2018-03-19","18342/2017",12140.7,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","18380/2017",459,"HOSPITAL SAN ROQUE",1.01401e+13,14,"CORDOBA"
"2018-03-19","18666/2016",3621,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","18887/2017",25485,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","18969/2017",2614,"HOSPITAL NUESTRA SEÑORA DE LA MISERICORDIA",1.01401e+13,14,"CORDOBA"
"2018-03-19","19233/2017",64055.9,"HOSPITAL MATERNO NEONATAL",1.21401e+13,14,"CORDOBA"
"2018-03-19","19607/2017",13822,"HOSPITAL SAN ANTONIO",1.01406e+13,14,"CORDOBA"
"2018-03-19","19706/2016",208,"HOSPITAL MUNICIPAL L.M.BELLODI.",1.01413e+13,14,"CORDOBA"
"2018-03-19","19707/2016",1040,"HOSPITAL MUNICIPAL L.M.BELLODI.",1.01413e+13,14,"CORDOBA"
"2018-03-19","19921/2017",74678.7,"HOSPITAL NUESTRA SEÑORA DE LA MISERICORDIA",1.01401e+13,14,"CORDOBA"
"2018-03-19","20061/2017",1720,"HOSPITAL MUNICIPAL L.M.BELLODI.",1.01413e+13,14,"CORDOBA"
"2018-03-19","20078/2017",611,"HOSPITAL PROVINCIAL PROFESOR JOSE M. URRUTIA",1.01402e+13,14,"CORDOBA"
"2018-03-19","20079/2017",5499,"HOSPITAL PROVINCIAL PROFESOR JOSE M. URRUTIA",1.01402e+13,14,"CORDOBA"
"2018-03-19","20082/2017",22796,"HOSPITAL MUNICIPAL L.M.BELLODI.",1.01413e+13,14,"CORDOBA"
"2018-03-19","20091/2017",23436,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","20173/2017",80101.21,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","20517/2017",17742,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","21143/2017",809,"DISPENSARIO TEODOSIA ZSUMIK BARRIO INDUSTRIAL",5.01402e+13,14,"CORDOBA"
"2018-03-19","21151/2017",984,"DISPENSARIO MUNICIPAL DR.TOMAS BOSIO",5.01401e+13,14,"CORDOBA"
"2018-03-19","21160/2017",4694,"HTAL. MUNICIPAL LA CUMBRE",1.01409e+13,14,"CORDOBA"
"2018-03-19","21161/2017",938,"DISPENSARIO TEODOSIA ZSUMIK BARRIO INDUSTRIAL",5.01402e+13,14,"CORDOBA"
"2018-03-19","21172/2017",672,"CENTRO DE SALUD MUNICIPAL BIALET MASSE",5.01401e+13,14,"CORDOBA"
"2018-03-19","21177/2017",181,"CENTRO DE SALUD MUNICIPAL.",5.01412e+13,14,"CORDOBA"
"2018-03-19","21189/2017",849,"HOSPITAL MUNICIPAL SAN AGUSTIN",1.01401e+13,14,"CORDOBA"
"2018-03-19","21191/2017",2080,"HOSPITAL MUNICIPAL SAN AGUSTIN",1.01401e+13,14,"CORDOBA"
"2018-03-19","21236/2017",2875,"HOSPITAL DE SANTA ROSA DE CALAMUCHITA",1.01401e+13,14,"CORDOBA"
"2018-03-19","21901/2016",10813.13,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","22422/2017",17521,"HOSPITAL LOUIS PASTEUR",1.01404e+13,14,"CORDOBA"
"2018-03-19","22522/2016",5526,"HOSPITAL REGIONAL DR. PEDRO VELLA",1.01406e+13,14,"CORDOBA"
"2018-03-19","22727/2017",15738,"HOSPITAL MATERNO PROVINCIAL FELIPE LUCINI",1.21401e+13,14,"CORDOBA"
"2018-03-19","23095/2017",868,"CENTRO DE SALUD DOÑA EMILIA MENENDEZ",5.01401e+13,14,"CORDOBA"
"2018-03-19","23497/2017",33793.59,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","23500/2017",177377.18,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","23504/2017",1639,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","23508/2017",26861,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","24058/2017",16342,"HOSPITAL DE SANTA ROSA DE CALAMUCHITA",1.01401e+13,14,"CORDOBA"
"2018-03-19","24084/2017",1764,"HOSPITAL DE SANTA ROSA DE CALAMUCHITA",1.01401e+13,14,"CORDOBA"
"2018-03-19","24404/2017",528956,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","24637/2017",23038.21,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","24640/2017",32527.49,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","24675/2017",79873.47,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","24767/2017",18259,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","24771/2017",5394,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","25735/2017",12157.35,"HOSPITAL NUESTRA SEÑORA DE LA MISERICORDIA",1.01401e+13,14,"CORDOBA"
"2018-03-19","25908/2017",11368,"HOSPITAL SANTA ROSA DE RIO PRIMERO",1.01411e+13,14,"CORDOBA"
"2018-03-19","26251/2017",58616.26,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","26855/2016",4742,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","26868/2016",95962.4,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","27244/2015",1086,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","28073/2017",7174,"HOSPITAL MUNICIPAL DR. SALVADOR SCAVUZZO",1.01416e+13,14,"CORDOBA"
"2018-03-19","28292/2017",24494.62,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","28503/2017",168,"HTAL. MUNICIPAL LA CUMBRE",1.01409e+13,14,"CORDOBA"
"2018-03-19","28734/2017",3120,"HOSPITAL FLORENCIO DIAZ",1.01401e+13,14,"CORDOBA"
"2018-03-19","28746/2017",28113,"HOSPITAL LOUIS PASTEUR",1.01404e+13,14,"CORDOBA"
"2018-03-19","28861/2016",746,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","29340/2017",1921020,"HOSPITAL COLONIA E. VIDAL ABAL",1.31416e+13,14,"CORDOBA"
"2018-03-19","29474/2017",7541,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","29509/2017",34276,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","29590/2017",45913.68,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","296/2016",11643.35,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","29726/2017",1096,"HOSPITAL DR. ARTURO ILLIA",1.01415e+13,14,"CORDOBA"
"2018-03-19","29756/2017",6026,"HOSPITAL DR. ARTURO ILLIA",1.01415e+13,14,"CORDOBA"
"2018-03-19","29791/2017",18123,"HOSPITAL DR. ARTURO ILLIA",1.01415e+13,14,"CORDOBA"
"2018-03-19","29846/2017",14438,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-19","30295/2017",31333.33,"HOSPITAL NUESTRA SEÑORA DE LA MISERICORDIA",1.01401e+13,14,"CORDOBA"
"2018-03-19","30335/2017",1402,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","30338/2017",77668.04,"HOSPITAL MATERNO NEONATAL",1.21401e+13,14,"CORDOBA"
"2018-03-19","30355/2017",1369,"CENTRO DE SALUD DOÑA EMILIA MENENDEZ",5.01401e+13,14,"CORDOBA"
"2018-03-19","30370/2017",416,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","30373/2017",23048.36,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","30395/2017",29001.74,"HOSPITAL LOUIS PASTEUR",1.01404e+13,14,"CORDOBA"
"2018-03-19","30409/2017",29557,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-19","30415/2017",6947.2,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-19","30426/2017",31636,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-19","30454/2017",34968.23,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","30594/2017",24825,"HOSPITAL REGIONAL VILLA DOLORES",1.01413e+13,14,"CORDOBA"
"2018-03-19","30678/2015",69355.22,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","30810/2015",120,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","30822/2015",7610.1,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","31377/2017",1498,"HOSPITAL DR. E. ROMAGOSA",1.01405e+13,14,"CORDOBA"
"2018-03-19","31715/2017",21193.36,"HOSPITAL DR. AYERZA",1.01406e+13,14,"CORDOBA"
"2018-03-19","31723/2017",18807.5,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-19","31937/2017",5677.55,"HOSPITAL SANTA ROSA DE RIO PRIMERO",1.01411e+13,14,"CORDOBA"
"2018-03-19","32039/2017",4238,"HOSPITAL PEDIATRICO DEL NIÑO JESUS",1.11401e+13,14,"CORDOBA"
"2018-03-19","3210/2016",7269,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","32113/2016",40455,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","32115/2016",6016,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","32121/2016",18826,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","32123/2016",18490,"HOSPITAL COMPLEJO ASISTENCIAL BELL VILLE (DR. JOSE ANTONIO CEBALLOS)",1.01418e+13,14,"CORDOBA"
"2018-03-19","32133/2017",129538.5,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","32476/2017",1542,"HOSPITAL VECINAL PASCANAS",1.01418e+13,14,"CORDOBA"
"2018-03-19","32903/2017",3628,"HOSPITAL DE NIÑOS DE LA SANTISIMA TRINIDAD",1.11401e+13,14,"CORDOBA"
"2018-03-19","32914/2017",1004880,"HOSPITAL JOSE J. PUENTE",1.41415e+13,14,"CORDOBA"
"2018-03-19","33133/2017",62384.58,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","33358/2017",5938,"HOSPITAL MUNICIPAL DESPEÑADEROS.",1.01415e+13,14,"CORDOBA"
"2018-03-19","33359/2017",2250,"HOSPITAL MUNICIPAL SAN AGUSTIN",1.01401e+13,14,"CORDOBA"
"2018-03-19","33378/2017",1017,"DISPENSARIO MUNICIPAL BLAS CAPDEVILLA",5.01413e+13,14,"CORDOBA"
"2018-03-19","33405/2017",619,"CENTRO DE SALUD MUNICIPAL COLONIA TIROLESA - DR. ARTURO ILLIA",5.01402e+13,14,"CORDOBA"
"2018-03-19","33497/2017",48603.21,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","33515/2017",11075,"HOSPITAL ZONAL DE OLIVA",1.01416e+13,14,"CORDOBA"
"2018-03-19","33517/2017",2765,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-19","33581/2017",15649.88,"HOSPITAL SAN VICENTE DEL PAUL",1.01412e+13,14,"CORDOBA"
"2018-03-19","33666/2017",316,"CENTRO DE SALUD MUNICIPAL DE CHARRAS",5.01406e+13,14,"CORDOBA"
"2018-03-19","33896/2017",792,"CENTRO DE SALUD LA CESIRA",5.01408e+13,14,"CORDOBA"
"2018-03-19","33902/2017",1385,"DISPENSARIO ESTACION GENERAL PAZ",5.01402e+13,14,"CORDOBA"
"2018-03-19","33906/2017",604,"CENTRO DE SALUD MUNICIPAL LOS CISNES",5.01406e+13,14,"CORDOBA"
"2018-03-19","34159/2017",10133.83,"HOSPITAL PROVINCIAL PROFESOR JOSE M. URRUTIA",1.01402e+13,14,"CORDOBA"
"2018-03-19","34164/2017",31301.52,"HOSPITAL RAWSON",1.01401e+13,14,"CORDOBA"
"2018-03-19","34275/2017",5215,"HOSPITAL LOUIS PASTEUR",1.01404e+13,14,"CORDOBA"
"2018-03-19","34300/2017",25341,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","34302/2017",46225,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","34308/2017",52360,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","34309/2017",224040.02,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","34310/2017",6936,"HOSPITAL TRANSITO CACERES DE ALLENDE",1.01401e+13,14,"CORDOBA"
"2018-03-19","34312/2017",274,"HOSPITAL JOSE BERNARDO ITURRASPE",5.01414e+13,14,"CORDOBA"
"2018-03-19","34466/2017",22699,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34467/2017",6209,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34468/2017",68644,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34469/2017",21996,"HOSPITAL DR. AURELIO CRESPO",1.01403e+13,14,"CORDOBA"
"2018-03-19","34470/2017",15684.78,"HOSPITAL DR. AURELIO CRESPO",1.01403e+13,14,"CORDOBA"
"2018-03-19","34471/2017",7462,"HOSPITAL DR. AURELIO CRESPO",1.01403e+13,14,"CORDOBA"
"2018-03-19","34472/2017",912,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","34473/2017",7761,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","34474/2017",5456,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","34475/2017",3606,"HOSPITAL DOMINGO FUNES",1.01409e+13,14,"CORDOBA"
"2018-03-19","34553/2017",18423.94,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34554/2017",51704.76,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34555/2017",17916,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34556/2017",83198.83,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34557/2017",2824,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34558/2017",25333,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34559/2017",1568,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34560/2017",40252.2,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
"2018-03-19","34561/2017",17042,"HOSPITAL CENTRAL RIO CUARTO",5.0141e+13,14,"CORDOBA"
